"SurfaceFk","TripID","TripType","StationID","CollectionDateTime","LakeElevation_m","BottomSounding_m","IntakeDepth_m","CloudCover_pct","Inlet"
1960,"LP901204","Reservoir Wide","LPCR0024",1990-12-07 13:30:00,1108.155264,140.2,50.5,"",FALSE
1961,"LP901204","Reservoir Wide","LPCR0006",1990-12-07 15:00:00,1108.155264,141.7,50.5,"",FALSE
1962,"LP901204","Reservoir Wide","LPCR-0001",1990-12-07 17:45:00,1108.155264,,50.5,"",FALSE
1963,"LP901221","Other","LPCR-0001",1990-12-21 12:00:00,1107.832176,,50.18,"",FALSE
1964,"LP910115","Forebay ","LPCR0006",1991-01-15 11:00:00,1107.030552,141.7,49.37,"",FALSE
1965,"LP910227","Forebay ","LPCR0006",1991-02-27 15:00:00,1106.13444,141.1,48.48,"",FALSE
1966,"LP910307","Forebay ","LPCR-0001",1991-03-07 10:05:00,1106.076528,,48.42,"",FALSE
1967,"LP910327","Forebay ","LPCR0006",1991-03-27 09:30:00,1105.747344,140.2,48.09,"",FALSE
1968,"LP910424","Forebay ","LPCR0006",1991-04-24 13:30:00,1105.628472,,47.97,"",FALSE
1969,"LP910522","Forebay ","LPCR0006",1991-05-22 11:30:00,1106.235024,140.2,48.58,"",FALSE
1970,"LP910609","Forebay ","LPCR-0001",1991-06-09 16:00:00,1107.96324,,50.31,"",FALSE
1971,"LP910615","Forebay ","LPCR0006",1991-06-15 21:00:00,1108.408248,141.7,50.75,"",FALSE
1972,"LP910712","Forebay ","LPCR-0001",1991-07-12 08:00:00,1108.767912,,51.11,"",FALSE
1973,"LP910731","Forebay ","LPCR0006",1991-07-31 15:00:00,1108.127832,,50.47,"",FALSE
1974,"LP910806","Forebay ","LPCR2587",1991-08-06 18:30:00,1107.920568,,50.26,"",FALSE
1975,"LP910806","Forebay ","LPCR2514",1991-08-06 19:30:00,1107.920568,,50.26,"",FALSE
1976,"LP910828","Forebay ","LPCR0006",1991-08-28 09:30:00,1106.966544,139.9,49.31,"",FALSE
1977,"LP910923","Forebay ","LPCR0006",1991-09-23 15:00:00,1106.280744,139,48.62,"",FALSE
1979,"LP910930","Reservoir Wide","LPCR0024",1991-09-30 11:00:00,1106.003376,137.2,48.35,"10",FALSE
1980,"LP910930","Reservoir Wide","LPCR-0001",1991-10-01 10:15:00,1105.991184,,48.34,"",FALSE
1981,"LP910930","Reservoir Wide","LPCR0905",1991-10-01 11:30:00,1105.991184,114.6,48.34,"0",FALSE
1984,"LP910930","Reservoir Wide","LPCR1001",1991-10-01 13:30:00,1105.991184,,48.34,"",FALSE
1985,"LP910930","Reservoir Wide","LPCR1169",1991-10-01 14:00:00,1105.991184,106.7,48.34,"0",FALSE
1986,"LP910930","Reservoir Wide","LPESC119",1991-10-01 16:30:00,1105.991184,54.9,48.34,"",FALSE
1987,"LP910930","Reservoir Wide","LPCR1692",1991-10-02 10:00:00,1105.98204,80.2,48.33,"",FALSE
1988,"LP910930","Reservoir Wide","LPCR2387",1991-10-02 15:00:00,1105.98204,41.8,48.33,"",FALSE
1989,"LP910930","Reservoir Wide","LPCR2550",1991-10-02 16:00:00,1105.98204,3.7,48.33,"",TRUE
1990,"LP910930","Reservoir Wide","LPCR2255",1991-10-03 07:00:00,1105.963752,54.9,48.31,"",FALSE
1991,"LP910930","Reservoir Wide","LPCR2085",1991-10-03 08:10:00,1105.963752,65.2,48.31,"",FALSE
1992,"LP910930","Reservoir Wide","LPSJR704",1991-10-04 07:45:00,1105.954608,1.8,48.3,"",TRUE
1993,"LP910930","Reservoir Wide","LPSJR686",1991-10-04 08:10:00,1105.954608,8.5,48.3,"",FALSE
1994,"LP910930","Reservoir Wide","LPSJR625",1991-10-04 09:05:00,1105.954608,13.4,48.3,"",FALSE
1995,"LP910930","Reservoir Wide","LPSJR431",1991-10-04 10:30:00,1105.954608,43.3,48.3,"",FALSE
1996,"LP910930","Reservoir Wide","LPSJR329",1991-10-04 11:11:00,1105.954608,60.4,48.3,"",FALSE
1997,"LP910930","Reservoir Wide","LPSJR193",1991-10-04 12:15:00,1105.954608,78.6,48.3,"",FALSE
1998,"LP910930","Reservoir Wide","LPCR0453",1991-10-05 09:50:00,1105.942416,130.5,48.29,"",FALSE
1999,"LP910930","Reservoir Wide","LPCR-0001",1991-10-05 14:30:00,1105.942416,,48.29,"",FALSE
2000,"LP911009","Other","LPCR-0001",1991-10-09 00:00:00,1105.872312,,48.22,"",FALSE
2001,"LP911009","Other","LPCR-249",1991-10-10 13:00:00,1105.847928,,48.19,"",FALSE
2002,"LP911101","Forebay ","LPCR0024",1991-11-01 13:00:00,1105.567512,,47.91,"",FALSE
2003,"LP911204","Forebay ","LPCR0024",1991-12-04 12:30:00,1105.287096,138.7,47.63,"",FALSE
2004,"LP920103","Forebay ","LPCR0024",1992-01-03 09:30:00,1104.683592,138.1,47.03,"",FALSE
2005,"LP920103","Forebay ","LPCR0006",1992-01-03 11:00:00,1104.683592,136.6,47.03,"",FALSE
2006,"LP920107","Other","LPCR-249",1992-01-07 18:40:00,1104.586056,,46.93,"",FALSE
2007,"LP920103","Forebay ","LPCR-0001",1992-01-08 12:00:00,1104.558624,,46.9,"",FALSE
2008,"LP920127","Reservoir Wide","LPCR0453",1992-01-27 15:30:00,1103.872824,130.4,46.22,"",FALSE
2009,"LP920127","Reservoir Wide","LPCR0905",1992-01-28 08:45:00,1103.830152,113.4,46.17,"",FALSE
2010,"LP920127","Reservoir Wide","LPCR1169",1992-01-28 12:00:00,1103.830152,106.2,46.17,"",FALSE
2011,"LP920127","Reservoir Wide","LPESC119",1992-01-28 13:30:00,1103.830152,61,46.17,"",FALSE
2012,"LP920127","Reservoir Wide","LPCR2520",1992-01-29 10:45:00,1103.808816,11.3,46.15,"",TRUE
2013,"LP920127","Reservoir Wide","LPCR2387",1992-01-29 12:00:00,1103.808816,41.1,46.15,"",FALSE
2014,"LP920127","Reservoir Wide","LPCR2255",1992-01-29 13:30:00,1103.808816,54.3,46.15,"",FALSE
2015,"LP920127","Reservoir Wide","LPCR2085",1992-01-29 15:00:00,1103.808816,62.5,46.15,"",FALSE
2016,"LP920127","Reservoir Wide","LPCR1692",1992-01-30 09:30:00,1103.781384,80.8,46.13,"",FALSE
2017,"LP920127","Reservoir Wide","LPSJR193",1992-01-30 14:00:00,1103.781384,78.3,46.13,"",FALSE
2018,"LP920127","Reservoir Wide","LPSJR686",1992-01-31 10:00:00,1103.760048,5.2,46.1,"",TRUE
2019,"LP920127","Reservoir Wide","LPSJR625",1992-01-31 11:00:00,1103.760048,19.8,46.1,"",FALSE
2020,"LP920127","Reservoir Wide","LPSJR431",1992-01-31 12:30:00,1103.760048,41.4,46.1,"",FALSE
2021,"LP920127","Reservoir Wide","LPSJR329",1992-01-31 13:30:00,1103.760048,58.5,46.1,"",FALSE
2025,"LP920127","Reservoir Wide","LPNAV124",1992-02-01 14:00:00,1103.750904,67.7,46.09,"",FALSE
2026,"LP920127","Reservoir Wide","LPNAV015",1992-02-01 14:45:00,1103.750904,118.9,46.09,"",FALSE
2027,"LP920127","Reservoir Wide","LPCR0024",1992-02-01 16:00:00,1103.750904,135.6,46.09,"",FALSE
2028,"LP920127","Reservoir Wide","LPCR-0001",1992-02-06 09:30:00,1103.66556,,46.01,"",FALSE
2029,"LP920303","Forebay ","LPCR0006",1992-03-03 10:15:00,1103.311992,135,45.66,"90",FALSE
2030,"LP920303","Forebay ","LPCR0024",1992-03-03 12:15:00,1103.311992,136.2,45.66,"100",FALSE
2031,"LP920403","Forebay ","LPCR0024",1992-04-03 11:15:00,1103.19312,135.3,45.54,"0",FALSE
2032,"LP920403","Forebay ","LPCR0006",1992-04-03 13:20:00,1103.19312,,45.54,"",FALSE
2033,"LP920403","Forebay ","LPCR-0001",1992-04-03 16:10:00,1103.19312,,45.54,"0",FALSE
2034,"LP920406","Reservoir Wide","LPCR2520",1992-04-06 13:00:00,1103.190072,6.1,45.53,"",FALSE
2036,"LP920406","Reservoir Wide","LPCR2514",1992-04-07 08:10:00,1103.187024,,45.53,"",FALSE
2037,"LP920406","Reservoir Wide","LPCR2990",1992-04-07 10:30:00,1103.187024,,45.53,"",TRUE
2038,"LP920406","Reservoir Wide","LPCR2660",1992-04-07 12:45:00,1103.187024,,45.53,"",FALSE
2040,"LP920406","Reservoir Wide","LPCR2514",1992-04-07 14:25:00,1103.187024,,45.53,"",FALSE
2041,"LP920424","Reservoir Wide","LPSJR704",1992-04-24 09:20:00,1103.613744,1,45.96,"",TRUE
2042,"LP920424","Reservoir Wide","LPSJR686",1992-04-24 09:30:00,1103.613744,3.4,45.96,"0",FALSE
2043,"LP920424","Reservoir Wide","LPSJR625",1992-04-24 13:30:00,1103.613744,19.2,45.96,"0",FALSE
2045,"LP920424","Reservoir Wide","LPSJR431",1992-04-24 15:30:00,1103.613744,40.8,45.96,"10",FALSE
2046,"LP920424","Reservoir Wide","LPSJR329",1992-04-24 17:00:00,1103.613744,57.9,45.96,"10",FALSE
2047,"LP920424","Reservoir Wide","LPSJR193",1992-04-25 09:00:00,1103.653368,77.7,46,"0",FALSE
2048,"LP920424","Reservoir Wide","LPCR1001",1992-04-25 10:00:00,1103.653368,,46,"",FALSE
2049,"LP920424","Reservoir Wide","LPCR2085",1992-04-26 12:00:00,1103.692992,64,46.04,"0",FALSE
2050,"LP920424","Reservoir Wide","LPCR2490",1992-04-26 17:00:00,1103.692992,4.9,46.04,"50",FALSE
2051,"LP920424","Reservoir Wide","LPCR2520",1992-04-26 17:50:00,1103.692992,,46.04,"",FALSE
2052,"LP920424","Reservoir Wide","LPCR2483",1992-04-27 09:00:00,1103.744808,18,46.09,"20",FALSE
2054,"LP920424","Reservoir Wide","LPCR2387",1992-04-27 10:30:00,1103.744808,39.9,46.09,"20",FALSE
2055,"LP920424","Reservoir Wide","LPCR2255",1992-04-27 12:00:00,1103.744808,53.3,46.09,"30",FALSE
2056,"LP920424","Reservoir Wide","LPCR1692",1992-04-28 12:30:00,1103.753952,78.9,46.1,"10",FALSE
2057,"LP920424","Reservoir Wide","LPCR1169",1992-04-28 16:00:00,1103.753952,106.7,46.1,"20",FALSE
2059,"LP920424","Reservoir Wide","LPESC276",1992-04-29 09:00:00,1103.781384,1.8,46.13,"0",FALSE
2060,"LP920424","Reservoir Wide","LPESC255",1992-04-29 10:00:00,1103.781384,18.3,46.13,"",FALSE
2061,"LP920424","Reservoir Wide","LPESC273",1992-04-29 10:05:00,1103.781384,,46.13,"",FALSE
2062,"LP920424","Reservoir Wide","LPESC310",1992-04-29 10:45:00,1103.781384,,46.13,"",TRUE
2063,"LP920424","Reservoir Wide","LPESC259",1992-04-29 11:00:00,1103.781384,15.2,46.13,"",FALSE
2064,"LP920424","Reservoir Wide","LPESC298",1992-04-29 11:10:00,1103.781384,,46.13,"",FALSE
2065,"LP920424","Reservoir Wide","LPESC189",1992-04-29 11:30:00,1103.781384,,46.13,"",FALSE
2066,"LP920424","Reservoir Wide","LPESC200",1992-04-29 12:30:00,1103.781384,36.6,46.13,"10",FALSE
2067,"LP920424","Reservoir Wide","LPESC119",1992-04-29 13:45:00,1103.781384,57.3,46.13,"10",FALSE
2068,"LP920424","Reservoir Wide","LPCR0905",1992-04-29 16:30:00,1103.781384,112.8,46.13,"70",FALSE
2069,"LP920424","Reservoir Wide","LPCR0453",1992-04-30 15:30:00,1103.805768,131.1,46.15,"0",FALSE
2074,"LP920424","Reservoir Wide","LPCR0024",1992-05-01 14:00:00,1103.836248,135.9,46.18,"0",FALSE
2075,"LP920602","Forebay ","LPCR-0001",1992-06-02 12:30:00,1106.795856,,49.14,"",FALSE
2076,"LP920602","Forebay ","LPCR0024",1992-06-02 15:40:00,1106.795856,,49.14,"",FALSE
2077,"LP920602","Forebay ","LPCR0006",1992-06-02 17:30:00,1106.795856,,49.14,"",FALSE
2078,"LP920623","Other","LPCR1692",1992-06-23 15:30:00,1107.646248,,49.99,"",FALSE
2079,"LP920630","Forebay ","LPCR0024",1992-06-30 11:21:00,1107.563952,,49.91,"",FALSE
2080,"LP920630","Forebay ","LPCR-0001",1992-06-30 16:00:00,1107.563952,,49.91,"",FALSE
2081,"LP920721","Reservoir Wide","LPSJR686",1992-07-21 08:45:00,1106.948256,4.9,49.29,"0",TRUE
2082,"LP920721","Reservoir Wide","LPSJR625",1992-07-21 10:00:00,1106.948256,15,49.29,"0",FALSE
2083,"LP920721","Reservoir Wide","LPSJR431",1992-07-21 12:15:00,1106.948256,45,49.29,"10",FALSE
2084,"LP920721","Reservoir Wide","LPSJR329",1992-07-21 13:45:00,1106.948256,49,49.29,"10",FALSE
2085,"LP920721","Reservoir Wide","LPSJR193",1992-07-21 15:15:00,1106.948256,80,49.29,"0",FALSE
2086,"LP920721","Reservoir Wide","LPCR2490",1992-07-22 11:15:00,1106.914728,3.2,49.26,"50",TRUE
2087,"LP920721","Reservoir Wide","LPCR2387",1992-07-22 12:15:00,1106.914728,42.5,49.26,"80",FALSE
2088,"LP920721","Reservoir Wide","LPCR2255",1992-07-22 14:00:00,1106.914728,56,49.26,"30",FALSE
2089,"LP920721","Reservoir Wide","LPCR2085",1992-07-22 16:15:00,1106.914728,70,49.26,"",FALSE
2090,"LP920721","Reservoir Wide","LPCR1692",1992-07-23 09:15:00,1106.8812,83,49.23,"50",FALSE
2091,"LP920721","Reservoir Wide","LPCR1169",1992-07-23 14:00:00,1106.8812,106,49.23,"90",FALSE
2092,"LP920721","Reservoir Wide","LPCR0905",1992-07-23 16:00:00,1106.8812,117,49.23,"100",FALSE
2093,"LP920721","Reservoir Wide","LPCR0453",1992-07-24 10:15:00,1106.817192,130,49.16,"90",FALSE
2094,"LP920721","Reservoir Wide","LPCR0024",1992-07-24 15:00:00,1106.817192,,49.16,"100",FALSE
2095,"LP920721","Reservoir Wide","LPCR-0001",1992-07-24 18:00:00,1106.817192,,49.16,"",FALSE
2096,"LP920902","Forebay ","LPCR0024",1992-09-02 11:00:00,1105.180416,137,47.52,"",FALSE
2097,"LP920902","Forebay ","LPCR0006",1992-09-02 13:30:00,1105.180416,138.5,47.52,"",FALSE
2098,"LP920902","Forebay ","LPCR-0001",1992-09-02 17:00:00,1105.180416,,47.52,"",FALSE
2099,"LP920909","Other","LPCR-249",1992-09-09 13:00:00,1104.970104,,47.31,"",FALSE
2100,"LP920929","Forebay ","LPCR-249",1992-09-29 17:00:00,1104.326976,,46.67,"",FALSE
2101,"LP920929","Forebay ","LPCR-0001",1992-09-29 19:50:00,1104.326976,,46.67,"",FALSE
2102,"LP920929","Forebay ","LPCR0024",1992-10-01 10:30:00,1104.278208,136,46.62,"10",FALSE
2104,"LP921001","Forebay ","LPCR-0001",1992-10-01 15:00:00,1104.278208,,46.62,"",FALSE
2105,"LP921001","Forebay ","LPCR-249",1992-10-01 17:00:00,1104.278208,,46.62,"",FALSE
2106,"LP921020","Reservoir Wide","LPSJR710",1992-10-20 08:00:00,1103.872824,,46.22,"5",TRUE
2107,"LP921020","Reservoir Wide","LPSJR686",1992-10-20 08:40:00,1103.872824,1.9,46.22,"0",FALSE
2108,"LP921020","Reservoir Wide","LPSJR625",1992-10-20 09:50:00,1103.872824,12,46.22,"0",FALSE
2109,"LP921020","Reservoir Wide","LPSJR431",1992-10-20 11:40:00,1103.872824,41,46.22,"0",FALSE
2110,"LP921020","Reservoir Wide","LPSJR329",1992-10-20 13:05:00,1103.872824,56,46.22,"0",FALSE
2111,"LP921020","Reservoir Wide","LPSJR193",1992-10-20 14:15:00,1103.872824,78,46.22,"0",FALSE
2112,"LP921020","Reservoir Wide","LPCR2520",1992-10-21 11:00:00,1103.854536,,46.2,"",TRUE
2113,"LP921020","Reservoir Wide","LPCR2387",1992-10-21 12:05:00,1103.854536,38,46.2,"30",FALSE
2114,"LP921020","Reservoir Wide","LPCR2255",1992-10-21 13:50:00,1103.854536,53,46.2,"10",FALSE
2115,"LP921020","Reservoir Wide","LPCR2085",1992-10-21 15:20:00,1103.854536,64,46.2,"10",FALSE
2116,"LP921020","Reservoir Wide","LPCR1692",1992-10-22 09:50:00,1103.830152,80,46.17,"10",FALSE
2117,"LP921020","Reservoir Wide","LPCR1169",1992-10-22 12:22:00,1103.830152,103,46.17,"20",FALSE
2118,"LP921020","Reservoir Wide","LPESC119",1992-10-22 13:40:00,1103.830152,60,46.17,"10",FALSE
2119,"LP921020","Reservoir Wide","LPCR0905",1992-10-22 15:20:00,1103.830152,113,46.17,"5",FALSE
2120,"LP921020","Reservoir Wide","LPCR0453",1992-10-23 09:20:00,1103.808816,128,46.15,"2",FALSE
2121,"LP921020","Reservoir Wide","LPNAV124",1992-10-23 12:00:00,1103.808816,65,46.15,"0",FALSE
2122,"LP921020","Reservoir Wide","LPCR0024",1992-10-23 13:10:00,1103.808816,135,46.15,"2",FALSE
2123,"LP921104","Forebay ","LPCR-0001",1992-11-04 16:15:00,1103.717376,,46.06,"",FALSE
2124,"LP921211","Forebay ","LPCR0024",1992-12-11 11:00:00,1102.821264,,45.17,"15",FALSE
2125,"LP921211","Forebay ","LPCR-0001",1992-12-11 15:30:00,1102.821264,,45.17,"",FALSE
2126,"LP930108","Forebay ","LPCR-0001",1993-01-08 11:00:00,1101.894672,,44.24,"",FALSE
2127,"LP930108","Forebay ","LPCR0024",1993-01-08 13:15:00,1101.894672,,44.24,"100",FALSE
2128,"LP930201","Reservoir Wide","LPCR0024",1993-02-01 12:00:00,1101.449664,133,43.79,"50",FALSE
2129,"LP930201","Reservoir Wide","LPSJR686",1993-02-02 10:45:00,1101.431376,3,43.78,"0",TRUE
2130,"LP930201","Reservoir Wide","LPSJR625",1993-02-02 11:30:00,1101.431376,9,43.78,"0",FALSE
2131,"LP930201","Reservoir Wide","LPSJR431",1993-02-02 13:10:00,1101.431376,38,43.78,"0",FALSE
2132,"LP930201","Reservoir Wide","LPSJR329",1993-02-02 14:10:00,1101.431376,57,43.78,"0",FALSE
2133,"LP930201","Reservoir Wide","LPSJR193",1993-02-02 16:00:00,1101.431376,73,43.78,"",FALSE
2134,"LP930201","Reservoir Wide","LPCR2490",1993-02-03 15:00:00,1101.406992,5,43.75,"0",TRUE
2135,"LP930201","Reservoir Wide","LPCR2387",1993-02-03 15:50:00,1101.406992,36,43.75,"",FALSE
2136,"LP930201","Reservoir Wide","LPCR2255",1993-02-04 08:40:00,1101.373464,52,43.72,"0",FALSE
2137,"LP930201","Reservoir Wide","LPCR2085",1993-02-04 10:30:00,1101.373464,61,43.72,"",FALSE
2138,"LP930201","Reservoir Wide","LPCR1692",1993-02-04 12:45:00,1101.373464,76,43.72,"",FALSE
2139,"LP930201","Reservoir Wide","LPCR1169",1993-02-04 16:30:00,1101.373464,103,43.72,"0",FALSE
2141,"LP930201","Reservoir Wide","LPESC119",1993-02-05 08:15:00,1101.336888,58,43.68,"",FALSE
2142,"LP930201","Reservoir Wide","LPCR0905",1993-02-05 11:15:00,1101.336888,111,43.68,"0",FALSE
2143,"LP930201","Reservoir Wide","LPCR0453",1993-02-05 14:30:00,1101.336888,127,43.68,"",FALSE
2148,"LP930219","Other","LPCR-249",1993-02-19 08:30:00,1101.077808,,43.42,"",FALSE
2149,"LP930225","Forebay ","LPCR-249",1993-02-25 10:00:00,1101.154008,,43.5,"",FALSE
2150,"LP930225","Forebay ","LPCR-0001",1993-02-25 12:45:00,1101.154008,,43.5,"",FALSE
2151,"LP930302","Forebay ","LPCR-0001",1993-03-02 00:00:00,1101.147912,,43.49,"",FALSE
2152,"LP930302","Forebay ","LPCR0024",1993-03-02 10:45:00,1101.147912,131,43.49,"",FALSE
2153,"LP930302","Forebay ","LPCR0006",1993-03-02 11:00:00,1101.147912,134,43.49,"",FALSE
2154,"LP930310","Forebay ","LPCR-249",1993-03-10 10:15:00,1101.245448,,43.59,"",FALSE
2155,"LP930310","Forebay ","LPCR-249",1993-03-11 13:00:00,1101.27288,,43.62,"",FALSE
2176,"LP930402","Forebay ","LPCR0024",1993-04-02 15:00:00,1102.495128,133,44.84,"0",FALSE
2177,"LP930402","Forebay ","LPCR-0001",1993-04-02 17:35:00,1102.495128,,44.84,"",FALSE
2178,"LP930402","Forebay ","LPCR-249",1993-04-02 18:45:00,1102.495128,,44.84,"",FALSE
2179,"LP930428","Forebay ","LPCR0024",1993-04-28 10:20:00,1104.269064,136,46.61,"0",FALSE
2180,"LP930428","Forebay ","LPCR-249",1993-04-28 18:00:00,1104.269064,,46.61,"",FALSE
2181,"LP930428","Forebay ","LPCR-0001",1993-04-29 12:00:00,1104.372696,,46.72,"",FALSE
2182,"LP930428","Forebay ","LPCR-249",1993-04-29 13:20:00,1104.372696,,46.72,"",FALSE
2183,"LP930517","Reservoir Wide","LPCR0024",1993-05-17 12:00:00,1106.899488,138,49.24,"20",FALSE
2184,"LP930517","Reservoir Wide","LPCR0905",1993-05-18 08:00:00,1107.149424,115,49.49,"0",FALSE
2185,"LP930517","Reservoir Wide","LPCR1169",1993-05-18 10:30:00,1107.149424,106,49.49,"0",FALSE
2186,"LP930517","Reservoir Wide","LPESC119",1993-05-18 12:00:00,1107.149424,62,49.49,"0",FALSE
2187,"GF930519","Forebay ","LPCRDT05",1993-05-19 00:00:00,1107.469464,,49.81,"",FALSE
2188,"GF930519","Forebay ","LPCR-249",1993-05-19 00:00:00,1107.469464,,49.81,"",FALSE
2190,"GF930519","Forebay ","LPCR0006",1993-05-19 00:00:00,1107.469464,,49.81,"",FALSE
2191,"LP930517","Reservoir Wide","LPCR2520",1993-05-19 10:00:00,1107.469464,,49.81,"",FALSE
2193,"LP930517","Reservoir Wide","LPCR2387",1993-05-19 11:30:00,1107.469464,42,49.81,"",FALSE
2194,"LP050517","Forebay ","LPCR2550",1993-05-19 12:00:00,1107.469464,,49.81,"",FALSE
2195,"LP930517","Reservoir Wide","LPCR2587",1993-05-19 12:30:00,1107.469464,,49.81,"",TRUE
2196,"LP930517","Reservoir Wide","LPCR2255",1993-05-19 13:00:00,1107.469464,57,49.81,"",FALSE
2197,"LP930517","Reservoir Wide","LPCR2085",1993-05-19 15:00:00,1107.469464,67,49.81,"",FALSE
2198,"LP930517","Reservoir Wide","LPCR1692",1993-05-20 09:00:00,1107.804744,82,50.15,"1",FALSE
2199,"LP930517","Reservoir Wide","LPSJR625",1993-05-20 14:42:00,1107.804744,14,50.15,"5",FALSE
2200,"LP930517","Reservoir Wide","LPSJR431",1993-05-20 17:00:00,1107.804744,44,50.15,"",FALSE
2201,"LP930517","Reservoir Wide","LPSJR530",1993-05-20 17:20:00,1107.804744,,50.15,"",FALSE
2202,"LP930517","Reservoir Wide","LPSJR730",1993-05-20 17:30:00,1107.804744,,50.15,"",TRUE
2203,"LP930517","Reservoir Wide","LPSJR329",1993-05-21 08:15:00,1108.13088,62,50.47,"0",FALSE
2204,"LP930517","Reservoir Wide","LPSJR193",1993-05-21 10:00:00,1108.13088,80,50.47,"",FALSE
2205,"LP930517","Reservoir Wide","LPCR0453",1993-05-21 15:00:00,1108.13088,134,50.47,"40",FALSE
2212,"LP930602","Forebay ","LPCR-249",1993-06-02 07:00:00,1112.163384,,54.51,"",FALSE
2213,"LP930602","Forebay ","LPCR0024",1993-06-02 11:45:00,1112.163384,142,54.51,"",FALSE
2214,"LP930602","Forebay ","LPCR-0001",1993-06-02 15:15:00,1112.163384,,54.51,"",FALSE
2215,"GF930620","Forebay ","LPCRDT06",1993-06-20 00:00:00,1116.013008,,58.36,"",FALSE
2216,"GF930620","Forebay ","LPCR-249",1993-06-20 00:00:00,1116.013008,,58.36,"",FALSE
2221,"GF930620","Forebay ","LPCR0006",1993-06-21 00:00:00,1116.189792,,58.53,"",FALSE
2222,"LP930702","Forebay ","LPCR0024",1993-07-02 10:29:00,1117.665024,148,60.01,"",FALSE
2223,"LP930702","Forebay ","LPCR-0001",1993-07-02 14:50:00,1117.665024,,60.01,"",FALSE
2224,"LP930702","Forebay ","LPCR-249",1993-07-02 18:00:00,1117.665024,,60.01,"",FALSE
2225,"LP930802","Reservoir Wide","LPCR0024",1993-08-02 09:40:00,1117.854,142,60.2,"0",FALSE
2226,"LP930802","Reservoir Wide","LPCR0453",1993-08-02 14:00:00,1117.854,142,60.2,"0",FALSE
2227,"LP930802","Reservoir Wide","LPCR0905",1993-08-03 08:00:00,1117.796088,126,60.14,"25",FALSE
2228,"LP930802","Reservoir Wide","LPCR1169",1993-08-03 10:30:00,1117.796088,120,60.14,"5",FALSE
2229,"LP930802","Reservoir Wide","LPESC347",1993-08-03 12:54:00,1117.796088,4.5,60.14,"80",TRUE
2230,"LP930802","Reservoir Wide","LPESC119",1993-08-03 13:00:00,1117.796088,72,60.14,"",FALSE
2231,"LP930802","Reservoir Wide","LPESC319",1993-08-03 13:20:00,1117.796088,10,60.14,"",FALSE
2232,"LP930802","Reservoir Wide","LPESC255",1993-08-03 13:43:00,1117.796088,54,60.14,"",FALSE
2233,"LP930802","Reservoir Wide","LPCR1692",1993-08-03 18:00:00,1117.796088,95,60.14,"",FALSE
2234,"LP930802","Reservoir Wide","LPCR2618",1993-08-04 11:00:00,1117.79304,22,60.14,"80",FALSE
2242,"LP930802","Reservoir Wide","LPCR2859",1993-08-04 12:30:00,1117.79304,,60.14,"",TRUE
2243,"LP930802","Reservoir Wide","LPCR2387",1993-08-04 15:15:00,1117.79304,52,60.14,"60",FALSE
2244,"LP930802","Reservoir Wide","LPCR2255",1993-08-05 09:00:00,1117.738176,67,60.08,"1",FALSE
2245,"LP930802","Reservoir Wide","LPCR2085",1993-08-05 11:40:00,1117.738176,78,60.08,"0",FALSE
2247,"LP930802","Reservoir Wide","LPSJR193",1993-08-06 08:40:00,1117.692456,76,60.04,"",FALSE
2248,"LP930802","Reservoir Wide","LPSJR329",1993-08-06 10:30:00,1117.692456,70,60.04,"0",FALSE
2249,"LP930802","Reservoir Wide","LPSJR431",1993-08-06 12:00:00,1117.692456,55,60.04,"",FALSE
2250,"LP930802","Reservoir Wide","LPSJR625",1993-08-06 13:00:00,1117.692456,,60.04,"",FALSE
2251,"LP930802","Reservoir Wide","LPSJR704",1993-08-06 13:55:00,1117.692456,,60.04,"",TRUE
2252,"LP930802","Reservoir Wide","LPCR-0001",1993-08-07 12:00:00,1117.649784,,59.99,"",FALSE
2253,"LP930802","Reservoir Wide","LPCR-249",1993-08-07 14:00:00,1117.649784,,59.99,"",FALSE
2254,"LP930901","Forebay ","LPCR0024",1993-09-01 11:30:00,1116.875592,,59.22,"",FALSE
2255,"LP930908","Forebay ","LPCR-249",1993-09-08 19:30:00,1116.784152,,59.13,"",FALSE
2256,"LP930908","Forebay ","LPCR-249",1993-09-09 12:00:00,1116.759768,,59.1,"",FALSE
2257,"LP930908","Forebay ","LPCR-0001",1993-09-09 19:00:00,1116.759768,,59.1,"",FALSE
2258,"LP930922","Forebay ","LPCR-0001",1993-09-22 13:12:00,1116.488496,,58.83,"",FALSE
2259,"LP931005","Reservoir Wide","LPCR0024",1993-10-05 15:00:00,1116.262944,146,58.61,"",FALSE
2260,"LP931005","Reservoir Wide","LPCR0905",1993-10-06 09:30:00,1116.272088,123,58.62,"100",FALSE
2261,"LP931005","Reservoir Wide","LPCR1169",1993-10-06 11:30:00,1116.272088,115,58.62,"100",FALSE
2262,"LP931005","Reservoir Wide","LPCR2716",1993-10-07 09:30:00,1116.28428,10,58.63,"88.5",TRUE
2264,"LP931005","Reservoir Wide","LPCR2387",1993-10-07 12:00:00,1116.28428,51,58.63,"",FALSE
2265,"LP931005","Reservoir Wide","LPCR2255",1993-10-07 14:00:00,1116.28428,64,58.63,"5",FALSE
2266,"LP931005","Reservoir Wide","LPCR2085",1993-10-07 15:00:00,1116.28428,74,58.63,"5",FALSE
2267,"LP981005","Forebay ","LPCR1772",1993-10-07 16:15:00,1116.28428,88,58.63,"",FALSE
